order_id,order_date,customer_id,product_id,quantity,unit_price,unit_cost,discount_pct,total_amount,ship_state,order_status
ORD-05690,2024-08-30 11:36:00,CUST-0106,PROD-0015,1,79.53,58.69,0.0,79.53,Massachusetts,Cancelled
ORD-01221,2024-08-30 12:21:00,CUST-0137,PROD-0039,3,22.26,12.69,0.1,60.1,Tennessee,Completed
ORD-03394,2024-08-30 12:55:00,CUST-0241,PROD-0022,1,96.98,37.02,0.0,96.98,Illinois,Completed
ORD-02009,2024-08-30 13:01:00,CUST-0212,PROD-0018,1,177.07,104.44,0.0,177.07,Texas,Completed
ORD-01819,2024-08-30 14:04:00,CUST-0182,PROD-0017,1,144.94,73.45,0.0,144.94,Florida,Completed
ORD-02637,2024-08-30 16:40:00,CUST-0233,PROD-0038,2,365.58,150.47,0.0,731.16,Texas,Completed
ORD-01873,2024-08-30 16:51:00,CUST-0125,PROD-0017,1,144.94,73.45,0.0,144.94,Wisconsin,Completed
ORD-03007,2024-08-30 17:01:00,CUST-0108,PROD-0040,1,437.14,196.78,0.0,437.14,Nevada,Completed
ORD-00264,2024-08-30 18:45:00,CUST-0137,PROD-0027,1,354.1,203.54,0.0,354.1,Tennessee,Completed
ORD-01093,2024-08-30 19:01:00,CUST-0066,PROD-0015,2,79.53,58.69,0.0,159.06,Texas,Completed
ORD-05772,2024-08-30 19:59:00,CUST-0098,PROD-0028,2,189.61,142.03,0.0,379.22,North Carolina,Completed
ORD-05772,2024-08-30 19:59:00,CUST-0098,PROD-0016,1,77.47,29.69,0.0,77.47,North Carolina,Completed
ORD-05772,2024-08-30 19:59:00,CUST-0098,PROD-0022,2,96.98,37.02,0.0,193.96,North Carolina,Completed
ORD-05985,2024-08-31 08:50:00,CUST-0057,PROD-0021,4,291.9,164.19,0.0,1167.6,New Jersey,Completed
ORD-05985,2024-08-31 08:50:00,CUST-0057,PROD-0028,1,189.61,142.03,0.0,189.61,New Jersey,Completed
ORD-05524,2024-08-31 10:20:00,CUST-0196,PROD-0028,2,189.61,142.03,0.1,341.3,California,Completed
ORD-03415,2024-08-31 12:06:00,CUST-0121,PROD-0040,2,437.14,196.78,0.0,874.28,Michigan,Completed
ORD-03415,2024-08-31 12:06:00,CUST-0121,PROD-0015,1,79.53,58.69,0.0,79.53,Michigan,Completed
ORD-03415,2024-08-31 12:06:00,CUST-0121,PROD-0037,3,114.9,78.03,0.1,310.23,Michigan,Completed
ORD-02658,2024-08-31 12:08:00,CUST-0227,PROD-0015,1,79.53,58.69,0.0,79.53,Florida,Returned
ORD-02492,2024-08-31 13:24:00,CUST-0246,PROD-0016,1,77.47,29.69,0.0,77.47,Pennsylvania,Completed
ORD-05749,2024-08-31 14:56:00,CUST-0209,PROD-0037,1,114.9,78.03,0.0,114.9,Tennessee,Returned
ORD-05749,2024-08-31 14:56:00,CUST-0209,PROD-0045,1,271.27,125.35,0.0,271.27,Tennessee,Returned
ORD-01660,2024-08-31 16:04:00,CUST-0162,PROD-0021,3,291.9,164.19,0.0,875.7,Indiana,Cancelled
ORD-01660,2024-08-31 16:04:00,CUST-0162,PROD-0039,1,22.26,12.69,0.0,22.26,Indiana,Cancelled
ORD-00240,2024-08-31 16:54:00,CUST-0236,PROD-0039,4,22.26,12.69,0.0,89.04,Georgia,Completed
ORD-04708,2024-08-31 19:34:00,CUST-0230,PROD-0041,1,406.06,218.23,0.0,406.06,Florida,Completed
ORD-05913,2024-09-01 09:18:00,CUST-0026,PROD-0028,2,189.61,142.03,0.0,379.22,Ohio,Completed
ORD-00680,2024-09-01 13:36:00,CUST-0004,PROD-0016,1,77.47,29.69,0.1,69.72,Massachusetts,Completed
ORD-04720,2024-09-01 13:42:00,CUST-0051,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-05080,2024-09-01 15:04:00,CUST-0128,PROD-0017,1,144.94,73.45,0.15,123.2,Georgia,Completed
ORD-05181,2024-09-01 16:48:00,CUST-0032,PROD-0022,1,96.98,37.02,0.0,96.98,Florida,Cancelled
ORD-04243,2024-09-01 19:01:00,CUST-0077,PROD-0004,2,314.05,192.91,0.0,628.1,California,Completed
ORD-03112,2024-09-02 08:08:00,CUST-0243,PROD-0039,1,22.26,12.69,0.05,21.15,New York,Completed
ORD-05750,2024-09-02 11:30:00,CUST-0233,PROD-0043,1,345.79,208.67,0.0,345.79,Texas,Completed
ORD-04371,2024-09-02 11:35:00,CUST-0054,PROD-0021,1,291.9,164.19,0.1,262.71,Texas,Completed
ORD-03205,2024-09-02 12:19:00,CUST-0098,PROD-0037,2,114.9,78.03,0.05,218.31,North Carolina,Returned
ORD-03205,2024-09-02 12:19:00,CUST-0098,PROD-0004,1,314.05,192.91,0.0,314.05,North Carolina,Returned
ORD-04150,2024-09-02 13:41:00,CUST-0081,PROD-0007,1,524.41,207.04,0.0,524.41,Illinois,Returned
ORD-01454,2024-09-02 14:52:00,CUST-0037,PROD-0015,2,79.53,58.69,0.0,159.06,Washington,Cancelled
ORD-01281,2024-09-02 15:05:00,CUST-0015,PROD-0039,1,22.26,12.69,0.0,22.26,Pennsylvania,Cancelled
ORD-01869,2024-09-02 15:59:00,CUST-0152,PROD-0038,1,365.58,150.47,0.0,365.58,California,Completed
ORD-04550,2024-09-02 16:27:00,CUST-0099,PROD-0024,1,180.37,77.96,0.05,171.35,New York,Completed
ORD-04389,2024-09-02 19:14:00,CUST-0158,PROD-0043,2,345.79,208.67,0.0,691.58,Florida,Completed
ORD-04389,2024-09-02 19:14:00,CUST-0158,PROD-0016,3,77.47,29.69,0.0,232.41,Florida,Completed
ORD-05744,2024-09-03 08:10:00,CUST-0052,PROD-0008,1,316.63,171.91,0.0,316.63,Texas,Completed
ORD-03092,2024-09-03 08:44:00,CUST-0112,PROD-0016,1,77.47,29.69,0.0,77.47,Texas,Completed
ORD-05085,2024-09-03 09:00:00,CUST-0176,PROD-0021,1,291.9,164.19,0.0,291.9,Ohio,Completed
ORD-00182,2024-09-03 12:22:00,CUST-0064,PROD-0021,1,291.9,164.19,0.0,291.9,Massachusetts,Completed
ORD-05608,2024-09-03 12:27:00,CUST-0226,PROD-0021,2,291.9,164.19,0.0,583.8,Pennsylvania,Completed
ORD-05608,2024-09-03 12:27:00,CUST-0226,PROD-0041,1,406.06,218.23,0.15,345.15,Pennsylvania,Completed
ORD-01094,2024-09-03 13:19:00,CUST-0228,PROD-0035,1,287.28,146.55,0.15,244.19,Texas,Completed
ORD-01094,2024-09-03 13:19:00,CUST-0228,PROD-0038,4,365.58,150.47,0.0,1462.32,Texas,Completed
ORD-02882,2024-09-03 14:01:00,CUST-0247,PROD-0021,4,291.9,164.19,0.1,1050.84,Georgia,Completed
ORD-01758,2024-09-03 15:27:00,CUST-0058,PROD-0022,1,96.98,37.02,0.0,96.98,Colorado,Returned
ORD-01758,2024-09-03 15:27:00,CUST-0058,PROD-0015,2,79.53,58.69,0.1,143.15,Colorado,Returned
ORD-04939,2024-09-03 17:35:00,CUST-0115,PROD-0024,1,180.37,77.96,0.0,180.37,Colorado,Completed
ORD-04939,2024-09-03 17:35:00,CUST-0115,PROD-0017,2,144.94,73.45,0.0,289.88,Colorado,Completed
ORD-00392,2024-09-03 18:42:00,CUST-0186,PROD-0028,1,189.61,142.03,0.0,189.61,Maryland,Completed
ORD-01213,2024-09-03 19:29:00,CUST-0015,PROD-0004,1,314.05,192.91,0.0,314.05,Michigan,Returned
ORD-01213,2024-09-03 19:29:00,CUST-0015,PROD-0038,1,365.58,150.47,0.0,365.58,Michigan,Returned
ORD-04360,2024-09-04 09:36:00,CUST-0210,PROD-0043,2,345.79,208.67,0.0,691.58,Georgia,Completed
ORD-02544,2024-09-04 10:31:00,CUST-0121,PROD-0032,1,237.12,140.57,0.1,213.41,Michigan,Completed
ORD-05014,2024-09-04 13:12:00,CUST-0095,PROD-0024,2,180.37,77.96,0.0,360.74,Washington,Cancelled
ORD-02164,2024-09-04 13:45:00,CUST-0072,PROD-0024,1,180.37,77.96,,180.37,California,Completed
ORD-03881,2024-09-04 13:52:00,CUST-0013,PROD-0043,1,345.79,208.67,0.0,345.79,Florida,Returned
ORD-01671,2024-09-04 18:08:00,CUST-0020,PROD-0017,1,144.94,73.45,0.2,115.95,Tennessee,Completed
ORD-01671,2024-09-04 18:08:00,CUST-0020,PROD-0039,1,22.26,12.69,0.0,22.26,Tennessee,Completed
ORD-03847,2024-09-04 18:38:00,CUST-0216,PROD-0041,2,406.06,218.23,0.0,812.12,Texas,Cancelled
ORD-01217,2024-09-04 19:01:00,CUST-0199,PROD-0040,1,437.14,196.78,0.0,437.14,Indiana,Completed
ORD-01217,2024-09-04 19:01:00,CUST-0199,PROD-0005,1,182.37,118.66,0.0,182.37,Indiana,Completed
ORD-01217,2024-09-04 19:01:00,CUST-0199,PROD-0020,1,514.67,217.54,0.05,488.94,Indiana,Completed
ORD-05404,2024-09-04 19:08:00,CUST-0229,PROD-0015,2,79.53,58.69,0.0,159.06,Texas,Completed
ORD-02066,2024-09-05 08:51:00,CUST-0159,PROD-0022,2,96.98,37.02,0.0,193.96,New York,Completed
ORD-02066,2024-09-05 08:51:00,CUST-0159,PROD-0022,2,96.98,37.02,0.0,193.96,New York,Completed
ORD-05251,2024-09-05 09:14:00,CUST-0184,PROD-0021,1,291.9,164.19,0.0,291.9,Wisconsin,Completed
ORD-02616,2024-09-05 11:04:00,CUST-0039,PROD-0039,2,22.26,12.69,0.0,44.52,New York,Completed
ORD-02616,2024-09-05 11:04:00,CUST-0039,PROD-0039,2,22.26,12.69,0.0,44.52,New York,Completed
ORD-02616,2024-09-05 11:04:00,CUST-0039,PROD-0028,1,189.61,142.03,0.0,189.61,New York,Completed
ORD-03109,2024-09-05 13:05:00,CUST-0093,PROD-0004,2,314.05,192.91,0.0,628.1,California,Completed
ORD-01043,2024-09-05 13:52:00,CUST-0186,PROD-0010,2,208.1,119.9,0.0,416.2,Maryland,Completed
ORD-05694,2024-09-05 14:02:00,CUST-0202,PROD-0004,2,314.05,192.91,0.0,628.1,Wisconsin,Completed
ORD-05694,2024-09-05 14:02:00,CUST-0202,PROD-0016,1,77.47,29.69,0.0,77.47,Wisconsin,Completed
ORD-00268,2024-09-05 18:00:00,CUST-0208,PROD-0004,1,314.05,192.91,0.0,314.05,Georgia,Completed
ORD-02784,2024-09-05 18:49:00,CUST-0189,PROD-0021,1,291.9,164.19,0.0,291.9,Ohio,Completed
ORD-00076,2024-09-05 18:51:00,CUST-0165,PROD-0022,1,96.98,37.02,0.05,92.13,New York,Completed
ORD-02555,2024-09-05 19:02:00,CUST-0245,PROD-0021,2,291.9,164.19,0.0,583.8,Wisconsin,Completed
ORD-02555,2024-09-05 19:02:00,CUST-0245,PROD-0038,1,365.58,150.47,0.0,365.58,Wisconsin,Completed
ORD-03889,2024-09-05 19:28:00,CUST-0216,PROD-0043,1,345.79,208.67,0.05,328.5,Texas,Returned
ORD-03889,2024-09-05 19:28:00,CUST-0216,PROD-0039,1,22.26,12.69,0.0,22.26,Texas,Returned
ORD-03889,2024-09-05 19:28:00,CUST-0216,PROD-0025,1,308.03,138.51,0.2,246.42,Texas,Returned
ORD-00394,2024-09-06 08:14:00,CUST-0109,PROD-0006,2,82.98,56.88,0.0,165.96,Massachusetts,Completed
ORD-02467,2024-09-06 10:47:00,CUST-0075,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Cancelled
ORD-03004,2024-09-06 11:34:00,CUST-0183,PROD-0004,2,314.05,192.91,0.0,628.1,Illinois,Completed
ORD-04609,2024-09-06 11:37:00,CUST-0176,PROD-0022,2,96.98,37.02,0.0,193.96,Ohio,Completed
ORD-04609,2024-09-06 11:37:00,CUST-0176,PROD-0035,1,287.28,146.55,0.0,287.28,Ohio,Completed
ORD-00160,2024-09-06 11:46:00,CUST-0170,PROD-0040,1,437.14,196.78,0.0,437.14,North Carolina,Completed
ORD-05141,2024-09-06 12:31:00,CUST-0147,PROD-0004,1,314.05,192.91,0.1,282.65,Colorado,Completed
ORD-05141,2024-09-06 12:31:00,CUST-0147,PROD-0022,1,96.98,37.02,0.0,96.98,Colorado,Completed
ORD-03039,2024-09-06 12:31:00,CUST-0095,PROD-0039,1,22.26,12.69,0.05,21.15,Washington,Completed
ORD-02318,2024-09-06 13:16:00,CUST-0170,PROD-0017,1,144.94,73.45,0.0,144.94,North Carolina,Completed
ORD-05738,2024-09-06 13:37:00,CUST-0157,PROD-0021,1,291.9,164.19,,262.71,New York,Completed
ORD-05738,2024-09-06 13:37:00,CUST-0157,PROD-0012,1,376.34,209.69,0.05,357.52,New York,Completed
ORD-02822,2024-09-06 13:37:00,CUST-0120,PROD-0018,1,177.07,104.44,0.0,177.07,Georgia,Completed
ORD-05966,2024-09-06 14:44:00,CUST-0047,PROD-0041,1,406.06,218.23,0.0,406.06,Florida,Completed
ORD-00279,2024-09-06 15:27:00,CUST-0111,PROD-0023,1,106.5,77.74,0.0,106.5,California,Returned
ORD-00255,2024-09-06 15:47:00,CUST-0013,PROD-0021,2,291.9,164.19,0.0,583.8,Florida,Cancelled
ORD-00255,2024-09-06 15:47:00,CUST-0013,PROD-0004,1,314.05,192.91,0.0,314.05,Florida,Cancelled
ORD-01049,2024-09-06 16:32:00,CUST-0108,PROD-0021,2,291.9,164.19,0.0,583.8,Nevada,Completed
ORD-05015,2024-09-06 16:53:00,CUST-0068,PROD-0041,2,406.06,218.23,0.0,812.12,Virginia,Completed
ORD-00514,2024-09-06 18:30:00,CUST-0088,PROD-0017,1,144.94,73.45,0.0,144.94,Texas,Completed
ORD-01131,2024-09-06 19:39:00,CUST-0150,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
ORD-01989,2024-09-07 09:02:00,CUST-0112,PROD-0016,1,77.47,29.69,0.0,77.47,Texas,Completed
ORD-05568,2024-09-07 12:36:00,CUST-0142,PROD-0022,1,96.98,37.02,0.0,96.98,Michigan,Cancelled
ORD-01631,2024-09-07 15:47:00,CUST-0127,PROD-0040,1,437.14,196.78,0.0,437.14,New York,Completed
ORD-00994,2024-09-07 16:49:00,CUST-0189,PROD-0015,1,79.53,58.69,0.15,67.6,Washington,Completed
ORD-05689,2024-09-07 17:23:00,CUST-0175,PROD-0043,1,345.79,208.67,0.0,345.79,Tennessee,Completed
ORD-03857,2024-09-07 17:49:00,CUST-0184,PROD-0005,4,182.37,118.66,0.05,693.01,Wisconsin,Returned
ORD-01697,2024-09-07 18:06:00,CUST-0199,PROD-0021,2,291.9,164.19,0.0,583.8,Indiana,Completed
ORD-04906,2024-09-07 18:24:00,CUST-0192,PROD-0004,2,314.05,192.91,0.0,628.1,California,Completed
ORD-04906,2024-09-07 18:24:00,CUST-0192,PROD-0037,2,114.9,78.03,0.0,229.8,California,Completed
ORD-01667,2024-09-07 19:31:00,CUST-0045,PROD-0038,1,365.58,150.47,0.0,365.58,New York,Completed
ORD-01625,2024-09-08 09:56:00,CUST-0234,PROD-0012,1,376.34,209.69,0.15,319.89,Florida,Completed
ORD-01625,2024-09-08 09:56:00,CUST-0234,PROD-0024,1,180.37,77.96,0.0,180.37,Florida,Completed
ORD-00658,2024-09-08 10:35:00,CUST-0070,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-00658,2024-09-08 10:35:00,CUST-0070,PROD-0004,1,314.05,192.91,0.15,266.94,New York,Completed
ORD-03027,2024-09-08 10:40:00,CUST-0091,PROD-0016,1,77.47,29.69,0.0,77.47,Massachusetts,Completed
ORD-03027,2024-09-08 10:40:00,CUST-0091,PROD-0022,2,96.98,37.02,0.0,193.96,Massachusetts,Completed
ORD-05396,2024-09-08 16:39:00,CUST-0110,PROD-0002,1,155.19,101.17,0.0,155.19,North Carolina,Completed
ORD-05396,2024-09-08 16:39:00,CUST-0110,PROD-0016,3,77.47,29.69,0.05,220.79,North Carolina,Completed
ORD-05745,2024-09-08 17:28:00,CUST-0101,PROD-0016,1,77.47,29.69,0.1,69.72,New Jersey,Completed
ORD-05745,2024-09-08 17:28:00,CUST-0101,PROD-0017,1,144.94,73.45,0.0,144.94,New Jersey,Completed
ORD-05745,2024-09-08 17:28:00,CUST-0101,PROD-0022,2,96.98,37.02,0.05,184.26,New Jersey,Completed
ORD-03813,2024-09-08 17:34:00,CUST-0003,PROD-0026,2,263.72,175.43,0.05,501.07,Illinois,Completed
ORD-03813,2024-09-08 17:34:00,CUST-0003,PROD-0016,1,77.47,29.69,0.0,77.47,Illinois,Completed
ORD-00139,2024-09-08 17:36:00,CUST-0192,PROD-0043,1,345.79,208.67,0.0,345.79,Maryland,Returned
ORD-00139,2024-09-08 17:36:00,CUST-0192,PROD-0028,1,189.61,142.03,0.0,189.61,Maryland,Returned
ORD-00593,2024-09-08 18:26:00,CUST-0062,PROD-0039,4,22.26,12.69,0.05,84.59,Ohio,Completed
ORD-00368,2024-09-09 09:08:00,CUST-0086,PROD-0037,1,114.9,78.03,0.15,97.66,Tennessee,Completed
ORD-00368,2024-09-09 09:08:00,CUST-0086,PROD-0016,1,77.47,29.69,0.0,77.47,Tennessee,Completed
ORD-05175,2024-09-09 10:13:00,CUST-0196,PROD-0038,2,365.58,150.47,0.05,694.6,California,Cancelled
ORD-03132,2024-09-09 12:02:00,CUST-0089,PROD-0017,1,144.94,73.45,0.0,144.94,Georgia,Completed
ORD-05932,2024-09-09 12:44:00,CUST-0198,PROD-0020,2,514.67,217.54,0.15,874.94,Florida,Completed
ORD-04284,2024-09-09 12:49:00,CUST-0003,PROD-0019,2,176.11,118.89,0.1,317.0,Massachusetts,Completed
ORD-04284,2024-09-09 12:49:00,CUST-0003,PROD-0021,1,291.9,164.19,0.0,291.9,Massachusetts,Completed
ORD-00241,2024-09-09 13:08:00,CUST-0185,PROD-0039,1,22.26,12.69,0.0,22.26,Missouri,Completed
ORD-02928,2024-09-09 14:24:00,CUST-0140,PROD-0043,1,345.79,208.67,0.0,345.79,Texas,Completed
ORD-03474,2024-09-09 15:19:00,CUST-0092,PROD-0004,2,314.05,192.91,0.1,565.29,Wisconsin,Returned
ORD-03740,2024-09-09 15:57:00,CUST-0219,PROD-0019,2,176.11,118.89,0.0,352.22,Missouri,Completed
ORD-01630,2024-09-09 16:23:00,CUST-0200,PROD-0041,2,406.06,218.23,0.05,771.51,New York,Completed
ORD-03568,2024-09-09 16:42:00,CUST-0118,PROD-0016,1,77.47,29.69,0.15,65.85,Texas,Completed
ORD-00698,2024-09-09 18:46:00,CUST-0184,PROD-0030,1,30.72,17.41,0.0,30.72,Wisconsin,Completed
ORD-03288,2024-09-09 18:48:00,CUST-0227,PROD-0021,1,291.9,164.19,0.0,291.9,Florida,Completed
ORD-01534,2024-09-09 19:00:00,CUST-0061,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
ORD-01534,2024-09-09 19:00:00,CUST-0061,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-04768,2024-09-09 19:31:00,CUST-0187,PROD-0043,1,345.79,208.67,0.0,345.79,North Carolina,Completed
ORD-02883,2024-09-09 19:34:00,CUST-0062,PROD-0001,1,73.16,42.77,0.05,69.5,Michigan,Returned
ORD-02883,2024-09-09 19:34:00,CUST-0062,PROD-0043,1,345.79,208.67,0.0,345.79,Michigan,Returned
ORD-04012,2024-09-10 08:47:00,CUST-0073,PROD-0021,1,291.9,164.19,0.0,291.9,Michigan,Returned
ORD-00627,2024-09-10 13:08:00,CUST-0192,PROD-0035,1,287.28,146.55,0.0,287.28,Ohio,Completed
ORD-00627,2024-09-10 13:08:00,CUST-0192,PROD-0021,1,291.9,164.19,0.1,262.71,Ohio,Completed
ORD-00627,2024-09-10 13:08:00,CUST-0192,PROD-0028,2,189.61,142.03,0.0,379.22,Ohio,Completed
ORD-00035,2024-09-10 14:44:00,CUST-0187,PROD-0043,1,345.79,208.67,0.0,345.79,North Carolina,Completed
ORD-00155,2024-09-10 17:40:00,CUST-0181,PROD-0021,2,291.9,164.19,0.15,496.23,Maryland,Completed
ORD-00155,2024-09-10 17:40:00,CUST-0181,PROD-0015,2,79.53,58.69,0.0,159.06,Maryland,Completed
ORD-05851,2024-09-10 19:26:00,CUST-0224,PROD-0019,1,176.11,118.89,0.1,158.5,Ohio,Completed
ORD-05851,2024-09-10 19:26:00,CUST-0224,PROD-0018,1,177.07,104.44,0.0,177.07,Ohio,Completed
ORD-01641,2024-09-10 19:49:00,CUST-0182,PROD-0016,2,77.47,29.69,0.05,147.19,Florida,Completed
ORD-05439,2024-09-11 08:35:00,CUST-0223,PROD-0016,1,77.47,29.69,0.0,77.47,Pennsylvania,Returned
ORD-00230,2024-09-11 08:49:00,CUST-0076,PROD-0021,1,291.9,164.19,0.0,291.9,Florida,Returned
ORD-00230,2024-09-11 08:49:00,CUST-0076,PROD-0038,2,365.58,150.47,0.0,731.16,Florida,Returned
ORD-02551,2024-09-11 09:31:00,CUST-0071,PROD-0016,2,77.47,29.69,0.0,154.94,New York,Completed
ORD-05803,2024-09-11 10:28:00,CUST-0025,PROD-0039,1,22.26,12.69,0.0,22.26,New Jersey,Completed
ORD-05803,2024-09-11 10:28:00,CUST-0025,PROD-0022,3,96.98,37.02,0.05,276.39,New Jersey,Completed
ORD-04476,2024-09-11 10:41:00,CUST-0024,PROD-0005,1,182.37,118.66,0.0,182.37,Illinois,Completed
ORD-02866,2024-09-11 12:24:00,CUST-0081,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-03665,2024-09-11 13:35:00,CUST-0173,PROD-0021,1,291.9,164.19,0.0,291.9,Pennsylvania,Cancelled
ORD-01846,2024-09-11 14:20:00,CUST-0198,PROD-0016,1,77.47,29.69,0.0,77.47,Florida,Completed
ORD-00038,2024-09-11 16:55:00,CUST-0039,PROD-0015,1,79.53,58.69,0.0,79.53,New York,Cancelled
ORD-00038,2024-09-11 16:55:00,CUST-0039,PROD-0024,1,180.37,77.96,0.0,180.37,New York,Cancelled
ORD-00038,2024-09-11 16:55:00,CUST-0039,PROD-0043,1,345.79,208.67,0.0,345.79,New York,Cancelled
ORD-00551,2024-09-11 18:17:00,CUST-0023,PROD-0012,2,376.34,209.69,0.0,752.68,Texas,Completed
ORD-05032,2024-09-11 18:21:00,CUST-0086,PROD-0015,1,79.53,58.69,0.0,79.53,Tennessee,Completed
ORD-03663,2024-09-11 19:32:00,CUST-0003,PROD-0017,1,144.94,73.45,0.0,144.94,Illinois,Completed
ORD-05030,2024-09-12 09:02:00,CUST-0166,PROD-0017,2,144.94,73.45,0.0,289.88,Illinois,Completed
ORD-00624,2024-09-12 09:38:00,CUST-0071,PROD-0022,2,96.98,37.02,0.05,184.26,New York,Completed
ORD-02392,2024-09-12 09:39:00,CUST-0027,PROD-0022,1,96.98,37.02,0.05,92.13,California,Returned
ORD-00562,2024-09-12 10:06:00,CUST-0196,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-01291,2024-09-12 14:05:00,CUST-0046,PROD-0004,1,314.05,192.91,0.0,314.05,New York,Completed
ORD-01291,2024-09-12 14:05:00,CUST-0046,PROD-0035,1,287.28,146.55,0.0,287.28,New York,Completed
ORD-00605,2024-09-12 14:56:00,CUST-0096,PROD-0021,1,291.9,164.19,0.0,291.9,Colorado,Returned
ORD-03978,2024-09-12 16:31:00,CUST-0134,PROD-0015,1,79.53,58.69,0.0,79.53,New Jersey,Cancelled
ORD-05297,2024-09-12 16:35:00,CUST-0103,PROD-0004,1,314.05,192.91,0.0,314.05,New Jersey,Completed
ORD-05297,2024-09-12 16:35:00,CUST-0103,PROD-0024,1,180.37,77.96,0.0,180.37,New Jersey,Completed
ORD-05297,2024-09-12 16:35:00,CUST-0103,PROD-0028,2,189.61,142.03,0.0,379.22,New Jersey,Completed
ORD-01558,2024-09-12 16:45:00,CUST-0159,PROD-0035,1,287.28,146.55,0.0,287.28,New York,Completed
ORD-03794,2024-09-12 17:52:00,CUST-0012,PROD-0041,1,406.06,218.23,0.0,406.06,Michigan,Completed
ORD-03794,2024-09-12 17:52:00,CUST-0012,PROD-0020,1,514.67,217.54,0.0,514.67,Michigan,Completed
ORD-03264,2024-09-12 18:12:00,CUST-0053,PROD-0021,2,291.9,164.19,0.0,583.8,New York,Completed
ORD-01460,2024-09-12 19:13:00,CUST-0161,PROD-0015,1,79.53,58.69,0.0,79.53,Maryland,Completed
ORD-03136,2024-09-13 08:11:00,CUST-0030,PROD-0016,1,77.47,29.69,0.05,73.6,Illinois,Returned
ORD-03136,2024-09-13 08:11:00,CUST-0030,PROD-0035,2,287.28,146.55,0.0,574.56,Illinois,Returned
ORD-01416,2024-09-13 10:39:00,CUST-0126,PROD-0043,1,345.79,208.67,0.15,293.92,Florida,Completed
ORD-00341,2024-09-13 11:48:00,CUST-0033,PROD-0041,1,406.06,218.23,0.0,406.06,California,Completed
ORD-00341,2024-09-13 11:48:00,CUST-0033,PROD-0030,2,30.72,17.41,0.0,61.44,California,Completed
ORD-04202,2024-09-13 13:13:00,CUST-0112,PROD-0021,2,291.9,164.19,0.0,583.8,Texas,Completed
ORD-03245,2024-09-13 15:58:00,CUST-0043,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-03245,2024-09-13 15:58:00,CUST-0043,PROD-0024,1,180.37,77.96,0.0,180.37,California,Completed
ORD-04183,2024-09-13 18:13:00,CUST-0021,PROD-0005,1,182.37,118.66,0.0,182.37,New York,Completed
ORD-04183,2024-09-13 18:13:00,CUST-0021,PROD-0016,1,77.47,29.69,0.1,69.72,New York,Completed
ORD-03044,2024-09-14 08:27:00,CUST-0066,PROD-0028,1,189.61,142.03,0.05,180.13,Florida,Completed
ORD-02295,2024-09-14 12:53:00,CUST-0107,PROD-0041,1,406.06,218.23,0.15,345.15,New York,Completed
ORD-04287,2024-09-14 15:28:00,CUST-0061,PROD-0016,2,77.47,29.69,0.0,154.94,California,Completed
ORD-04287,2024-09-14 15:28:00,CUST-0061,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
ORD-01566,2024-09-14 19:41:00,CUST-0205,PROD-0043,2,345.79,208.67,0.05,657.0,Georgia,Completed
ORD-04201,2024-09-14 19:57:00,CUST-0188,PROD-0024,1,180.37,77.96,0.05,171.35,New York,Cancelled
ORD-04201,2024-09-14 19:57:00,CUST-0188,PROD-0036,1,286.83,106.12,0.05,272.49,New York,Cancelled
ORD-00539,2024-09-15 10:58:00,CUST-0104,PROD-0004,1,314.05,192.91,0.1,282.65,Tennessee,Cancelled
ORD-00006,2024-09-15 13:01:00,CUST-0200,PROD-0022,1,96.98,37.02,0.0,96.98,New York,Completed
ORD-00851,2024-09-15 13:43:00,CUST-0110,PROD-0037,1,114.9,78.03,0.0,114.9,North Carolina,Completed
ORD-05769,2024-09-15 15:23:00,CUST-0140,PROD-0032,2,237.12,140.57,0.0,474.24,Michigan,Completed
ORD-05822,2024-09-15 16:31:00,CUST-0041,PROD-0043,1,345.79,208.67,0.0,345.79,Pennsylvania,Cancelled
ORD-03634,2024-09-15 17:45:00,CUST-0117,PROD-0028,1,189.61,142.03,0.0,189.61,Virginia,Completed
ORD-03888,2024-09-15 18:02:00,CUST-0128,PROD-0045,1,271.27,125.35,0.0,271.27,Georgia,Completed
ORD-04788,2024-09-16 08:49:00,CUST-0070,PROD-0016,1,77.47,29.69,0.05,73.6,New York,Returned
ORD-00777,2024-09-16 10:58:00,CUST-0081,PROD-0039,1,22.26,12.69,0.0,22.26,Illinois,Completed
ORD-01835,2024-09-16 11:29:00,CUST-0222,PROD-0039,1,22.26,12.69,0.0,22.26,Ohio,Returned
ORD-02035,2024-09-16 13:23:00,CUST-0173,PROD-0043,1,345.79,208.67,0.0,345.79,Pennsylvania,Completed
ORD-02035,2024-09-16 13:23:00,CUST-0173,PROD-0016,1,77.47,29.69,0.0,77.47,Pennsylvania,Completed
